week,sales_method,customer_id,nb_sold,revenue,years_as_customer,nb_site_visits,state
1,Email,3816dc96-12f6-44a9-8f8a-9c997dc8a175,9,88.45,2,23,North Carolina
1,Email,b6539676-b752-4b0a-a7c0-354b1c46e61e,9,87.31,0,22,California
4,Call,2aa8a3f7-5238-4359-9223-5c5495732d1f,10,50.91,0,23,Georgia
5,Email,24d1bd1a-1fbe-4a63-9655-75629d8411c7,10,101.95,1,25,Illinois
1,Call,10f15849-b152-4499-a095-d8463e943cee,7,35.76,6,15,Minnesota
1,Email,a451ed1d-031d-44a1-ad79-cdf8cb9f456c,8,83.28,15,26,Texas
4,Email,a7444442-60e7-448b-82ae-f66c1639be66,11,105.52,5,29,Florida
4,Email + Call,b74187db-9d04-47d1-b37f-956e78ec731d,12,176.7,7,24,Arkansas
6,Call,105eff82-f98c-424b-bc7f-7aed32cc476d,13,66.02,1,26,California
5,Call,93540e06-d278-4adc-9475-8d05ea2c47e3,10,51.22,2,26,North Carolina
5,Call,5bfbe1ac-ea7b-42e3-8832-8af9f82af6e8,11,55.18,3,22,Pennsylvania
2,Call,458ac70d-06d7-4599-981e-efd05a91c805,9,42.85,6,20,Washington
1,Email,4804576e-2b05-4d33-8a93-ec5327b6c366,9,86.4,4,19,Florida
5,Email + Call,a24d0218-431f-42d9-9a98-963ec7050fac,13,187.68,2,25,Massachusetts
2,Call,a1a2dfb8-a3c5-440e-b3c0-5c13fadad215,9,44.07,8,24,Missouri
3,Email + Call,65596bfc-370d-48aa-bd32-7942d59760f6,10,NA,3,24,Missouri
2,Email,a6b34e87-0e67-4691-aae7-57824ac08a98,9,94.34,1,27,Alabama
1,Email,f8ec70c9-43ab-450b-82aa-49196f02e560,8,82.22,6,19,Texas
5,Email + Call,3db19d23-93b4-4df4-beda-f1d7f7297149,13,189.78,0,31,New York
2,Email,e549d1f0-1038-4d05-888e-c8e1adc97df0,10,97.67,1,23,New York
2,Call,17451a2c-dc45-4a3e-8897-1a9b144ef893,9,43.42,14,20,Massachusetts
2,Call,b6c39872-3ff0-450d-ada3-2e76b0e1251e,9,43.88,4,23,Kentucky
3,Email + Call,6dec64b2-b8de-487f-83a9-f351a68ccde8,10,154.51,5,25,Texas
4,Email,a03c52fb-3cf0-4e72-81d7-c31f283814f6,11,111.3,1,26,Tennessee
4,Email,8610fefa-bc3e-4159-b81c-e1f4ac0ed195,10,104.14,14,26,Kentucky
2,Call,f553b5f7-2a48-4f2e-8cef-5121b3bc42cb,9,43.23,6,21,Kentucky
1,Call,e4b1e771-b40c-4c30-a7c9-7d6121c56767,7,35.96,4,14,North Carolina
4,Email + Call,d150c2b9-a7d5-4bf8-adca-aa160e6c0758,12,177.59,1,26,Ohio
2,Email,3d5f503a-5448-46ce-b252-d76f843114de,11,108.48,8,28,New Mexico
4,Call,abdd2d85-bee5-4261-aee9-f2336e5bd9f7,10,51.26,5,24,Michigan
4,Email,5091717d-2827-4e65-a887-a0cbfe2fb363,11,105.2,2,24,California
6,Call,d5b85cc3-febb-48b5-b725-e246be0e5102,13,65.86,0,27,Florida
1,Call,74795a21-4b96-477d-bacb-c109b21f1c8b,7,34.44,11,19,California
1,Email,401c642a-3177-4e6e-a265-a3e8fc25105d,8,81.59,5,24,Connecticut
1,Call,e8774b72-ff21-4232-865e-b6141cd49a0c,8,37.66,1,27,Tennessee
1,Call,0454fe27-d992-4eac-a5b2-3faf946e4418,7,36.27,11,22,New York
3,Call,a8a20734-fd24-4f04-9abb-3338f46f4fdd,8,40.98,9,23,Louisiana
5,Call,aa1ed64c-502a-4aee-826d-41546d3a9c4e,11,54.6,1,28,Missouri
4,Email,081178b8-584e-444c-8970-d2226a248d17,10,103.55,0,25,Illinois
5,Email,a58bfbb6-68cb-449a-8f70-67f13d8b10fa,10,103.68,1,23,New York
2,Email,66a96367-1d81-4ad7-ab1f-07204cceb1d0,11,114.66,2,25,Tennessee
5,Call,7808631d-db92-47fe-aea4-f121e8b35306,10,52.05,4,30,Oregon
2,Call,995be93b-4823-461d-ac0f-9f83c2041dbc,9,44.2,3,24,Michigan
4,Email,f895cec6-56fc-4b71-8201-a1e5e66e9db6,11,106,7,27,Ohio
6,Call,c0eeaae2-c83d-4e0e-91ed-b675d04243ab,13,65.76,0,27,Texas
1,Email,24591062-06ec-4cdd-9294-89f032b051f8,9,91.95,8,27,California
6,Email + Call,88751ad0-9dc3-4e61-8789-4cad5889ee90,15,225.73,2,23,Texas
2,Email,da1a2519-6648-45a8-9fbf-29927e0029e3,10,99.92,1,28,Illinois
5,Call,f2e05c5f-9565-4f9c-a17c-2a36616465a1,11,53.34,7,29,Texas
5,Email + Call,0e48bd37-9a8f-40d1-a79f-bcfc6942e953,13,NA,0,28,Georgia
5,Email + Call,293c8adb-eaa2-42e6-92a7-4875760a773e,12,186.89,2,20,Washington
3,Call,85c53ba5-7027-4d79-b59c-131762f0658c,8,41.56,7,23,Tennessee
1,Email,01267db9-f081-442e-a215-7ef4006d1ad4,10,95.19,9,22,New York
3,Email,7818428a-8f28-4421-807f-a15e45ccd9b5,10,100.21,0,25,Maryland
1,Email,86a14778-21bc-49ba-9483-a522c3e15ad4,9,NA,5,26,North Carolina
4,Call,ba94fd68-b050-4ad9-a1b6-243ec200d0c4,10,51.94,10,25,Maryland
1,Email,06d9ac10-9d04-4672-a035-a81f62ccbfa4,9,87.52,0,28,Wisconsin
5,Email + Call,18c4c412-6374-4c3f-8d89-095d188dc34a,12,185.87,0,30,Wisconsin
4,Email,8c81645d-fb50-483b-8eed-a2bb0fbad1f1,10,102.43,4,27,Michigan
6,Email + Call,c64b66ec-2212-4e09-9090-340908eacf0e,15,223.99,1,29,New York
2,Call,8707937d-5427-4bf2-ae6d-b8eafbf817b1,9,42.78,14,25,Wisconsin
6,Call,d1fcdfb8-4fc6-4fb9-9b1e-efd000a0a078,13,65.12,1,27,California
4,Email,23fdafda-9aa4-4369-90ea-645bffbe48f0,11,110.24,2,21,Texas
2,Call,79829af6-f180-44bb-8094-0576779bc8db,8,41.98,6,22,Florida
5,Email + Call,1674d41f-fe5f-4c22-ab2f-ae641180af92,12,183.77,1,25,Iowa
2,Email + Call,869fe00c-8943-452e-90cb-22fab657acc9,11,NA,2,23,Pennsylvania
1,Email,3f810cac-7a10-4946-a003-b1b60bbd37eb,8,84.32,3,24,Florida
1,Call,773bedea-8e07-46d5-8558-eb846a19547f,7,34.78,11,23,Massachusetts
5,Call,fc024673-137b-41e6-b731-3c8e0a6a83c1,10,52.08,5,27,California
3,Call,d371d06b-bc9c-46f3-8594-afc72a825d03,8,42.27,2,24,Ohio
1,Call,0af5d455-5996-4558-93f6-65f5340323ba,7,36.07,2,25,Tennessee
5,Call,90700fc4-36c6-4a1c-975d-52d7238034ca,11,54.44,3,26,Colorado
5,Call,a49a7f74-c397-4407-8829-be81174b5651,11,54.03,10,32,California
1,Email + Call,3ce0a1b0-ee17-46cd-878a-66c4c251610e,9,129.85,27,19,Connecticut
1,Email,73b4e8d5-fe2c-45d0-8e29-dcdb11f74728,9,NA,6,23,California
4,Call,23ad513a-7e9d-4957-b25d-654b7530561d,10,50.23,0,24,Alabama
2,Email,ab6a4a95-f337-4e1e-a13e-b33bf972f50c,10,100.32,4,27,Ohio
2,Call,a1cdf190-c223-4270-a452-b14843c7c05d,9,43.17,1,22,Maryland
1,Email,c2fc8449-d719-462e-93fb-29281a6e627b,8,84.92,1,21,Ohio
4,Email,cd4f5968-a0a5-4c5a-9f71-737cbd9fd080,11,111.03,1,21,Ohio
1,Email,9f5c8720-c044-4235-85c2-de2dbaf804c0,9,NA,11,21,California
1,Email,548995a3-03c0-47db-b4aa-e357e194c028,9,86.67,10,21,North Carolina
4,Email,bcd8af8c-1b84-4daf-844f-b1e83c41c0fe,11,105.52,1,27,Kansas
3,Email,01992fa7-053c-43c9-bf9e-aa7d813b3d7d,10,96.47,3,24,Kentucky
1,Email,eb4e304d-3f41-44f3-a7a7-1f8e931c57a6,9,93.61,22,25,Louisiana
6,Call,00f17d9b-7e83-4a1a-a931-d9d768ab4e3b,13,67.32,3,26,Indiana
3,Email,7f796270-44ee-45ca-9024-82431b73175b,10,101.39,3,27,Michigan
4,Email,d75c0116-78aa-485f-adb5-624a5c1b9d8a,11,106.07,3,26,New Jersey
1,Email,12237fb3-08e7-4365-8da7-22a1ba74e3a8,9,NA,1,25,New Hampshire
5,Call,65143774-6b4c-4bcf-9a60-1cd9c4f8a0d7,11,52.73,7,27,Florida
1,Email,4ebbc899-5b8d-48b6-bc7c-aafdd2f9777e,9,87.68,7,29,Michigan
5,Email + Call,6afb6b76-8ec4-4534-b922-fc1de21b64a9,13,187.8,5,26,Virginia
4,Email + Call,c7a3cb54-03f1-4fc3-9d2b-6b17c17ae2f7,12,178.91,2,29,Pennsylvania
2,Email,8ce2894d-425d-402a-ba74-479e6b018928,10,104.61,1,24,Michigan
1,Email,1734c8f3-e65f-432e-ba6f-60f391650887,10,95.27,5,24,California
2,Email,a44069dd-6e66-4b79-bf71-dfca9fa5c76f,10,98.05,4,25,Illinois
2,Call,9a90a4b5-fb57-438e-b8f9-8a3a2353cbe5,8,42.47,1,25,Georgia
5,Call,cad0f293-2e4e-4553-8f5b-ae3ca0c06fa9,11,52.61,0,24,Florida
3,Call,75dd6606-dce0-4ccc-a55d-4f4ce4521c5b,8,41.57,3,23,Texas
4,Email,354811e0-09b4-49e0-8750-25b4b49743b2,11,109.27,3,29,Virginia
1,Call,4ffb1e6f-656f-41b9-9448-1f5f60ac107c,7,35.47,25,23,Utah
1,Call,3ab99866-8564-4f9c-8315-81419beddda0,7,35.37,5,16,California
5,Email + Call,5157a589-84e2-46ec-b277-77126368bb75,12,185.87,5,29,Alabama
3,Email,ffb2ba89-c195-4cc4-b301-ada1409c653f,10,97.28,31,30,Iowa
1,Email,86707513-e62f-4034-a1d0-b9e77b490e55,8,84.81,0,25,Washington
2,Email + Call,c6dc25e8-4bd4-48de-bf4c-036d1d3b60dd,10,154.8,1,24,New Jersey
5,Email + Call,ebcd274a-f020-4336-91d2-56754c3a167b,12,186.47,1,24,Pennsylvania
4,Call,05f11fd3-6798-40cf-b93e-8c32d6eddf88,10,49.45,1,24,Georgia
1,Email,d5035455-f138-4cf5-aeff-daf87d16f9a1,9,88.21,6,26,Minnesota
5,Call,36efa64c-47c2-4cd6-8aa5-b199813f7c13,11,53.94,0,29,North Carolina
5,Email,a758b077-ecea-42f4-a2d8-ec1be24ce5b1,10,103.44,2,24,New Jersey
6,Email,131ec7ac-92f7-47a9-8529-c90e19e9509f,13,133.15,2,30,Texas
1,Email,e27eb4bd-c67f-41e2-a305-688d1f2ca1c0,8,80.64,10,26,California
4,Call,30681459-f3ec-458a-92b4-6b51a3194501,11,53.54,11,30,Nebraska
1,Email,85ea72a7-1b46-4b3a-b96b-bc2932eb4efa,9,86.92,0,26,Minnesota
5,Call,3679fa66-af64-4426-a7de-ab667e375d26,10,51.57,3,22,New York
4,Email,f4948a24-2d83-4b21-9995-ce25d35c6713,11,112.07,1,24,Florida
1,Email,3aff485e-e177-4cba-9216-9ab204d8a7c9,8,84.37,5,26,North Carolina
3,Call,cba0c6d1-4d3c-4d3a-81af-88d2b37d5b9b,8,40.56,5,23,Nebraska
1,Call,bc339767-b2f6-46c8-b798-b99d27ce02e7,7,33.59,0,23,Montana
2,Email,dc9e20b7-39bf-4794-970f-1201cdf63146,9,94.5,6,22,Montana
6,Email + Call,bc088c78-24fe-4643-a8ee-55dff328fa5f,15,228.56,19,25,Mississippi
4,Call,882013b2-a17f-4b43-868a-426a7003ac32,10,50.12,2,22,Florida
3,Call,6b1a5a71-8dc8-471f-b3f3-35601800eee5,8,40.35,4,25,Colorado
4,Call,12c1307f-0aa0-4250-9247-99461a666134,10,51.44,2,26,New York
2,Call,f9a877ea-245b-4efc-a9fa-a9cb15b3e699,9,43.7,3,25,North Carolina
6,Email,ffdb35c0-2d7e-4a86-bb56-85a20513cd95,13,126.68,2,26,California
5,Call,aa44cbbb-2954-4616-b769-77b75f321552,10,52.32,0,23,Arizona
2,Call,fd2c19aa-025c-4ddb-83fe-d00a35ef42d0,8,41.63,18,24,California
3,Email,1f399441-d156-4827-881f-c57a6ddc994b,9,88.66,4,22,Texas
3,Email,49d2bb4d-e37c-4435-adfd-82e917fea49b,9,89.17,4,25,Arizona
1,Email,d9e2a32e-d652-4f4e-96b2-93650e720dfd,9,85.12,3,20,Michigan
4,Email,fac27563-e3f5-40b5-8f92-556a2643eb8e,11,106.05,1,26,New York
1,Email,7bfca5d2-31f6-4177-bb09-7e80d263b01f,9,94.6,1,25,California
4,Email + Call,2f90ee90-c266-466a-94e1-4e1a4873cead,12,182.93,4,29,Connecticut
3,Email,f99236e7-86b5-40f9-bbde-77191d9e27ed,9,90.55,3,26,Arizona
3,Call,f62b1381-8257-4831-88e9-82863d769d44,9,43.34,3,25,Massachusetts
2,Email,f5f3127d-f241-4068-9f26-0cb2b6331daf,11,108.66,1,30,Louisiana
5,Call,9098a127-fd2d-4c86-8990-6c8b7dfbb2b4,11,55.55,0,30,Michigan
3,Email + Call,900f7723-d34d-4852-9631-d69ff1a8e96c,10,148.15,9,26,Alabama
5,Email + Call,c3e001ca-f0d0-4fff-9686-a72900b0af14,13,191.62,1,23,Ohio
1,Call,32408744-7ad2-404e-a01e-4b2881625555,7,34.48,4,15,Georgia
4,Call,1e0c9b23-33f8-4ec4-99e6-231dd1738515,10,50.9,5,21,California
4,Email,1c52e289-5db0-4030-b03d-20daf51c79cf,11,114.28,1,28,Florida
5,Email + Call,d24becee-d6e6-47ff-9802-3513306e9904,12,186.22,0,27,New York
4,Email,79cd73b9-d954-486c-bb91-d122c38f7540,10,104.41,19,23,Florida
5,Email + Call,766763a2-052d-41a7-9e46-346904af2f5a,13,189.77,1,24,Minnesota
1,Call,878d6327-0c84-43df-ad62-4b6580108f25,7,34.32,6,24,New Hampshire
1,Email,4de87dda-34cf-4ccb-95de-4dbdcd7ffc89,8,NA,2,21,Virginia
4,Email + Call,6f9cea32-206e-46e0-9061-86b973dc2a59,12,177.7,2,29,Florida
6,Call,13f9007a-bf7c-412e-b4ba-a66aef1fa935,13,66.15,12,26,Ohio
2,Call,609cf997-0b10-4464-940c-6564991eb23f,9,44.28,3,29,Minnesota
1,Email,66b476ba-4021-4d58-9381-56f710fe7072,9,85.06,12,16,North Carolina
1,Email,c2537cc8-7dcc-4869-a276-8507f9b628f0,8,NA,11,21,New York
1,Email,9a42e4f6-9cb0-4f76-9039-585896e81669,9,88.89,2,22,Arizona
5,Call,a9400e42-de52-4a13-9156-34be320d12ff,11,52.79,1,24,Iowa
1,Email,aeeef2bf-f3da-417e-b2d7-5778dd3baac6,10,98.72,5,23,Oregon
3,Call,4a195a6e-bcf4-4274-91ab-e1189d338640,8,39.9,1,16,Maryland
4,Email,c72729d4-91aa-48ee-a7ad-2cd099101eaa,12,115.95,0,26,Utah
2,Email,740ab742-6eca-4f4c-ab28-bba6af097c22,10,95.63,1,26,Texas
2,Email,51bbcf59-c611-4188-968c-ad05014319cc,12,120.8,4,24,Tennessee
5,Email + Call,16ec05e1-9476-4ee5-88d5-a80b85fc91c7,13,190.67,2,26,California
1,Call,bcefe453-e2e9-4efa-83ad-b9be067af322,7,37.08,7,21,Oregon
3,Email + Call,3312a32f-ebfa-40dd-aa43-c725fc80b626,10,147.15,10,23,Illinois
1,Email,66ce4e99-2463-4796-ae1c-fb5732f76622,9,92.78,1,25,Tennessee
1,Email,682090e5-6212-49a7-ab54-51c720dbc571,8,83.54,24,21,Wisconsin
3,Call,81bd8d97-a895-4838-90e2-e3120dd48203,9,44.28,3,25,Georgia
1,Call,d649e5d6-e1bf-45a4-888e-c1961db4aa23,7,34.76,12,25,California
2,Email,39e352af-0ab5-4db6-a7d5-9debd71d0117,10,101.94,15,26,Arizona
1,Email,61f37895-1c2d-4bd8-9497-de9c07cf1119,9,87.45,9,24,Florida
1,Email,81e1337b-4036-4331-91f3-98361d43ae2d,9,88.27,3,18,Michigan
4,Email,03a09cad-0a9c-49d1-96de-d5c53b3d583c,10,103.82,0,27,Texas
3,Email,3c9458db-01e7-4637-a6f2-3d8f449795ac,10,99.12,0,25,California
4,Email,d0feae5b-3ac9-4960-be89-b1f12631cef4,11,105.42,25,23,West Virginia
3,Email + Call,4bfe2064-e3e4-4a06-9d58-e1292263e03b,10,152.9,1,26,Georgia
5,Email,b291db4d-b162-492b-bb7e-13c6e3d6fdf5,12,118.79,2,30,Ohio
5,Email,b6595c9f-da16-4dc0-9908-f92c8a55a8db,11,113.77,5,28,Florida
2,Call,ab4c25c5-14fa-48af-afd8-14361072c119,9,43.23,0,25,Pennsylvania
1,Email,997d1864-cce3-4e51-ab9e-d0e8c59906fd,9,85.45,1,25,Florida
5,Call,c32a598d-61e3-4016-93fe-71f4a2dd6216,10,51.61,4,27,Pennsylvania
3,Email + Call,780556ad-195b-4487-a938-3e448ae2c2a0,10,153.17,1,28,California
2,Email,6d9d582b-314f-4bf4-9672-620d5b9ff81f,10,98.29,3,21,California
6,Email,0ca2c593-9dcf-4e84-974b-3967ebd32a0b,13,134.27,0,31,California
1,Call,8fb8433f-8812-4b4f-8e4d-6c1ef329ece8,7,34.13,9,26,Georgia
3,Email,0ac2ef02-d8af-4666-9c23-b0d2f9961464,10,95.87,2,29,Florida
4,Call,3a0d1e78-9dcf-400e-9a16-194562915625,11,52.59,7,22,California
2,Call,78a8e2aa-f20b-4244-a0c8-c9e88164cfd5,9,43.19,0,27,Iowa
6,Call,b327efb0-bfd1-49c9-8e14-70153050567e,13,66.83,12,28,Indiana
3,Email + Call,7d718b56-91e7-4ca4-b690-3a7977f295fa,10,156.5,2,27,Minnesota
2,Email,c3ddb25e-7f53-402f-95e6-dc340c5f12b5,10,96.62,2,21,North Carolina
4,Call,dedd9514-3ed0-448d-afa7-be1f08da0cfc,10,49.99,2,28,Minnesota
5,Email + Call,8d540470-eea9-4a6f-8ffe-ebcd121fa0ab,12,186.66,2,26,Indiana
4,Email + Call,4c4a8a93-7b12-4229-8220-b1cc7ababcb2,13,188.56,0,27,Ohio
1,Email,08e3144f-99ff-43b2-b3b3-e5cf7290cff0,9,92.05,5,25,New York
5,Email,32090088-2815-4056-bb0e-cf9f95a4a6b2,11,106.29,1,27,Texas
3,Call,cabc1a7b-52d7-479c-bcd0-ef6417c7c6ed,8,42.29,2,21,New York
3,Email,646470fc-7c49-4cfc-9831-4c620cb9b728,9,92.33,8,22,Ohio
3,Email,119e7d4f-7559-449d-b681-a3b4da87dae2,10,96.69,7,26,California
4,Email,f06e3841-3f3e-4f23-a744-c17bc5179e47,12,121.11,4,31,California
1,Call,fa5f6242-de6a-4fd4-bb26-2eb434949f89,7,35.85,0,19,Ohio
1,Email + Call,26969cb8-0134-4a30-870d-9a5e77ec19af,8,125.77,3,25,California
3,Email,56c8085f-06a8-4716-914d-029e2c9f47d2,9,92.28,6,20,Texas
4,Email,c062bc6b-aafe-47b5-92bc-ca7f92dfae8c,12,118.81,0,30,Florida
1,Email,71b3eb45-f124-427a-a4e3-4465ccb7fa7e,9,90.7,4,23,Florida
2,Email,c89b5879-e062-4938-89c7-f122e8edc8b2,10,101.12,3,25,West Virginia
3,Call,f7ba872a-8f33-409b-a261-d41b402a4275,8,40.7,6,21,New Jersey
4,Call,9a134bfb-de02-4ab0-920d-bef3121c47f2,10,52.36,1,25,Georgia
5,Email,70de4781-e59f-4ab2-99d8-4916e38e6698,11,107.74,2,27,Illinois
3,Email,666e066d-e0bf-411b-b134-ac8d294fcba7,9,89.03,12,25,Utah
5,Email + Call,cd3a7e34-a812-4a77-a85e-f9d4f37d1ae0,13,189.67,12,28,Indiana
1,Call,b57db83b-927c-4904-b581-1bfb2b34f947,7,33.55,34,23,Michigan
2,Email,580df1e9-8823-4913-aa63-84e091ee63f8,11,111.51,3,24,Missouri
4,Call,e6a39e8a-43ad-4113-bde0-da405a76a986,10,50.49,3,26,Washington
2,Call,1dc5bee1-3b82-4f41-a12d-7000dcce2150,9,45.06,7,28,Florida
1,Call,56ef55d6-6f7e-4362-8718-8b244cb85e74,7,36.77,0,23,Ohio
2,Call,9f5f2b33-09a7-43c1-9a42-138d1f2dc0b0,9,44.3,0,26,Michigan
4,Email,9373fb00-4fdd-4984-8ab3-d328e7b9b3cf,11,107.63,0,23,California
2,Email,1a29070b-c083-442c-ac85-fd845e8416cb,10,99.18,5,19,California
1,Call,76ef0c2b-4739-4258-870b-1fe5526ce1ec,7,36.21,9,28,Ohio
1,Call,ecbcb302-07ad-48df-93bd-2d7cc6911e43,7,33.77,12,20,Ohio
1,Email,74848b29-5f99-44d3-9aec-ad73147bce1f,8,83.76,0,23,North Carolina
2,Email,d9d31fbd-535e-481c-9a01-68b6f3b76a63,10,100.53,7,29,Virginia
1,Email,38126cf5-2a79-4b0e-8a30-3a29bdbb34e7,9,90.22,4,18,Tennessee
2,Call,34421d1b-f359-4f5b-9287-3de6cb0c39c1,9,45.47,1,22,South Carolina
5,Call,b7cb19cb-6c65-4e00-9de6-14ac37aafd7c,11,53.47,6,26,Colorado
4,Email,55a40950-4079-47e5-a521-e632cce8d4fc,11,106.51,0,25,Michigan
3,Call,fc72c555-d6f8-4a8d-8c7b-39414b459342,8,39.99,1,23,New Jersey
3,Call,5edfdb35-7eca-431d-a2bc-432b431f2458,8,41.41,2,23,California
3,Email + Call,85620c6a-1efc-481b-bb69-7548897d0fa5,10,155.91,0,25,New Mexico
3,Call,3d7db547-ae1d-4a97-84cc-26529fd6b60d,9,44.47,1,25,Louisiana
3,Call,e3c19bf0-eb05-4d0a-ab23-026eab3032e5,8,41.25,6,21,Louisiana
6,Call,f94d7a4a-f99c-435e-a8aa-732a250de80b,13,66.61,3,24,Illinois
4,Email,5f6dfb95-0f16-48d8-8d1e-d27efb7d23d2,11,108.16,4,25,Michigan
1,Email,08bdabcd-bf4c-43e6-b7ca-4abdce9cf37b,9,86.87,1,19,North Carolina
5,Call,2f11fd32-7590-4bab-92a1-90ee5404794f,11,52.85,2,28,Florida
4,Email,2f929e5e-af81-4213-831c-8585abc998ae,11,107.88,1,26,Oklahoma
4,Call,cf402641-3857-4c96-8ba9-3cd867248145,10,51.96,20,25,South Carolina
3,Email,2149f6a5-ca92-40e0-98f3-b60c49c365f6,9,93.31,2,24,New Jersey
5,Email,d1998c80-2684-4970-b9c8-d8fc03770d5e,11,110.38,5,26,South Carolina
6,Email + Call,a0e7e24d-1c61-4bcf-b139-ead59f6ef858,15,228.47,6,29,California
3,Call,24ff2bb5-5f73-48bd-81d2-bac1e602af34,9,NA,1,22,Indiana
1,Email,020ece14-b9ce-4be5-98f5-973f14c5ae05,8,84.07,6,24,Illinois
4,Email + Call,8cbb8e89-3843-4d2d-9c8d-2096b568995f,12,179.96,13,33,Washington
4,Email,1a3d8dfe-9bf0-46dd-a0cd-30c5f8f15a90,11,113.75,5,23,Texas
5,Email,015587a3-d8f2-4e62-978e-065580959ca3,10,103.8,10,27,New York
2,Email,c9c4631a-3731-42c9-a221-874259a2aa51,10,99.19,6,26,Indiana
3,Email + Call,32f777f3-028d-47e5-82d6-dca0cec06c61,10,152.2,1,26,Texas
5,Email + Call,f25c985d-11c9-4875-9a5a-17a5d167770a,13,191.06,3,27,Oregon
4,Call,903a42f4-b662-485d-9440-9de3aa8c5c71,10,51.16,1,25,New York
1,Email,90cf208f-9bc7-495e-853c-19050840248d,8,81.62,1,21,Arkansas
4,Call,c4047f75-109a-47f5-8cce-f28b7aab80fc,10,50.67,0,27,Colorado
5,Call,c5a83981-3fe3-4fed-b95a-ab58d6d9bfec,10,51.44,3,27,Virginia
4,Email + Call,07832ae6-4b0f-43b4-8f59-d5e9fc19204e,12,180.98,0,27,Oregon
5,Email + Call,e243d057-fca5-48d1-a87c-8b921f568590,12,186.01,3,30,Missouri
6,Call,321391b5-caf1-41ae-b4e2-641fe0ee31b2,13,67.04,4,26,Florida
5,Email,4c61e258-ddd0-490b-a4ec-2f5032face45,11,111.9,1,26,California
4,Call,78836481-7a53-438e-a92c-811b6a8d9d10,10,51.82,2,29,Ohio
4,Email,55a23479-bb8f-42bf-9654-98028b9775b2,11,NA,2,29,Illinois
1,Email,9fdcebe0-8709-4cea-bf78-f3da7e7a6a2b,9,86.03,10,20,Michigan
2,Email,fe0dd63b-8580-4301-9f8b-51f1e223fc2a,10,99.38,3,24,Oregon
3,Call,4d7408e9-7dba-40c0-90be-6cce66a302db,9,42.94,0,17,Louisiana
2,Call,54c32b14-afaa-4b8e-b064-634b6f339a74,9,44.05,0,23,Ohio
1,Email,481bc0de-267f-40a2-8162-b6dd72ad934e,9,85.19,4,19,Texas
3,Email + Call,ce01fcac-f324-4e56-8c07-befe510d3454,10,151.92,1,22,Oregon
6,Call,c7389458-9d4e-48eb-baae-b7120436e0f7,13,65.44,4,28,Texas
4,Email,fca6fed6-cad5-48a6-add2-f229cd400bf9,10,102.81,5,26,Texas
2,Email,c8b65ea7-1659-4c6a-94d0-99ee5d34e08c,10,99.45,16,23,Arizona
1,Email,2c96e956-3c41-4f66-8900-166e16f338b1,9,87.76,1,25,Minnesota
3,Call,f1af7273-020c-45b1-916f-f9cb27243e17,9,42.52,6,29,Maryland
2,Email,e9c59dbf-f913-47e5-aabb-0a7d034be037,10,99.53,1,24,Indiana
1,Email,5a8ae59f-08d0-4d60-aaca-01a38845c3bb,9,88.16,4,23,Pennsylvania
2,Email,56b42954-7b18-4374-acda-16aeef69744b,11,106.66,3,24,Oklahoma
3,Email,150451c0-3be5-4736-9a86-1c10a95d980d,11,108.15,1,24,Delaware
1,Email,00624f62-d186-4ef5-90bd-ca0e1d3564e6,8,80.96,3,21,Iowa
3,Email,885fd70a-065c-4d33-854c-a280c64d36ef,9,87.83,6,22,Alaska
1,Call,05177814-8aec-4cd3-8b35-d5e449abd723,7,34.28,2,24,Montana
4,Email,51dee855-4f16-4b18-a3e6-a1b888a1cf6e,11,NA,2,25,California
5,Call,936505ee-2128-42e9-8910-e1122220e6d6,10,52.49,7,28,New Jersey
4,Call,47f8e77c-49aa-441b-b2d8-34e496490b20,10,49.03,8,28,Virginia
2,Email,f1d3395c-4426-4484-81ce-ae632fe438da,11,107.12,2,23,New York
4,Email,44a5a4f6-221c-4ae1-9efd-8038db62f1c8,11,112.68,7,26,Oklahoma
1,Call,907fbb62-bad1-4ce8-9397-b561038fc0c9,7,35.11,15,22,Wisconsin
2,Email,8c558541-f9c7-4430-bf7a-74f9f1102000,10,98.31,1,21,New York
6,Call,ceebf07f-6bd6-4f6a-b347-a2f6c1f9fa22,13,66.04,2,30,Ohio
3,Email + Call,a3b30dac-122c-4900-9545-bf6ae2df6b59,10,152.62,2,25,Indiana
2,Email,de97c10a-cd26-4bcc-a8ff-3035b22bf4e8,10,96.89,2,25,Illinois
1,Email,4837c090-f447-4899-914f-afc21273b714,8,82.9,2,21,California
1,Call,c3250f58-9d4e-479f-92b1-4448dbd71c89,7,35.08,4,18,Missouri
2,Call,c5e9eec0-ff78-49ce-b22f-4a1ead450cb9,9,45.45,3,27,Florida
1,Email,f8a2b650-ed0a-4f7e-91c3-96aa22899c04,9,85.8,6,30,Illinois
2,Call,96d978f5-c787-4c65-bdc2-5f029b5a30b7,9,42.88,10,21,Montana
2,Email,c4822277-ed4b-4805-9e45-d9f2dedb61cd,11,111.73,1,27,Oregon
1,Email,800d8bd2-753f-490e-97b4-f092bf6dddf2,9,85.2,3,24,Minnesota
6,Call,ce88f79e-3975-4a53-a70d-77730e0531bd,13,65.93,4,23,Indiana
3,Email,1fee61db-3873-46d1-a2a0-2bf25e961c3b,9,90.63,5,25,Florida
3,Email,efa0f236-4110-408a-bb4f-a5e96d696258,9,90.07,6,25,Illinois
